advertiser_id_from_network,campaign_id_from_network,name,destination_phone_number,url,status_code,error_message
73300,5042,"Rick's Heating & A/C, Inc.",8059677688,,201,""
73300,5043,"Bishop Heating & A/C, Inc.",7608733892,,201,""
73300,5044,Pearson Mechanical Inc.,8172267400,,201,""
73300,5045,Ultimate Atmosphere,8588665622,,201,""
73300,5046,"Ken Hope Air Conditioning & Heating, Inc.",8136712107,,201,""
73300,5047,"Air-Q, Inc.",7864867810,,201,""
73300,5048,Morse-Tech Air Conditioning,4076480212,,201,""
73300,5049,Coles New Smyrna Sheet Metal,3864274111,,201,""
73300,5050,Western Allied Corporation,5629446341,,201,""
73300,5051,Cold Flow HVAC,6177191265,,201,""
73300,5052,Bethany Air,4109568756,,201,""
73299,5053,Crystal Valley Comfort,5748252611,,201,""
73299,5054,Tri County Air,9414852222,,201,""
73300,5055,Nugent Mechanical,8067480448,,201,""
73299,5056,Haley Mechanical,7344249170,,201,""
73300,5057,"Tri Valley Plumbing & Heating, Inc.",5183557251,,201,""
73300,5058,"Depew Plumbing, Heating and Cooling",2608943223,,201,""
73300,5059,McGlinn & Son AC & Heating,2153610900,,201,""
73300,5060,"White Environmental, Inc.",2084525535,,201,""
73299,5061,"Early Services, Inc.",2563507701,,201,""
73299,5062,J & M Schwarz Heating & Cooling,5184380400,,201,""
73300,5063,"Maspeth Mechanical, Inc.",2127361374,,201,""
73300,5064,Stephen Martin Ent. Inc.,8458550572,,201,""
73299,5065,Schroeppel Plumbing & Heating,5188512260,,201,""
73299,5066,Superior Heating & Air,2567710817,,201,""
73299,5067,Bottini Fuel,8452975580,,201,""
73300,5068,Fabian Oil,2073543515,,201,""
73299,5069,Alford Air Conditioning Inc.,5617471020,,201,""
73300,5070,Mechanics Unlimited,5709836843,,201,""
73300,5071,"Allied Mechanical Services, Inc.",2693440191,,201,""
73300,5072,Gering Valley Plumbing & Heating,3084364622,,201,""
73299,5073,Parker Heating & Air,3036992727,,201,""
73300,5074,Eaton Services Unlimited,5616017303,,201,""
73300,5075,"Dixon Services, Inc",2527454022,,201,""
73299,5076,D&D Air Conditioning,9413711831,,201,""
73300,5077,"Kaeble Oil, Inc.",4135933337,,201,""
73300,5078,Future Controls,2396931313,,201,""
73300,5079,"Hector Rivas Air Conditioning, LLC",3059156405,,201,""
73300,5080,C.A. Hayes,7085359100,,201,""
73300,5081,Airguide Air Conditioning Co,3052646027,,201,""
73300,5082,All Comfort Co.,3053821599,,201,""
73300,5083,"American Techno Systems Air Conditioning Co., Inc.",3056813379,,201,""
73300,5084,Comfort Solutions Heating & Cooling,7635652121,,201,""
73300,5085,Al's Ben Franklin One Hour Heating and Air Conditioning,6128225292,,201,""
73300,5086,"Climate Makers, Inc.",7637865999,,201,""
73300,5087,Garner Refrigeration,5733412064,,201,""
73300,5088,Vee Plumbing & Heating,5076428700,,201,""
73300,5089,Air Today Heating and Cooling,,,403,"{""ivr_tree"":{""destination_phone_number"":[""national number must have exactly 10 digits or start with +""],""destination_number"":[""cannot be called""]}}"
73300,5090,J. Brito Maint. Service  & Installation,7862297995,,201,""
73300,5091,Byrd's Refrigeration & HVAC,2284759626,,201,""
73300,5092,Mr. Air,9549740650,,201,""
73300,5093,"Angell-Aire, Inc.",9527465200,,201,""
73300,5094,Knight Refrigeration,2708865004,,201,""
73300,5095,Reeve Air Conditioning,9547644481,,201,""
73300,5096,Adamczyk Heating & Cooling,4142587880,,201,""
73300,5097,Regal Inc.,7178437027,,201,""
73300,5098,"D & M Heating & Air Conditioning, Inc.",4142815350,,201,""
73300,5099,Ragano Heating & Air Conditioning,8473526376,,201,""
73299,5100,Bowles Heating & Cooling,3256516244,,201,""
73300,5101,"NSC, LLC",2562381002,,201,""
73299,5102,Bauernfeind Goedtel,5073347951,,201,""
73300,5103,"Steel Heating, Cooling and Electrical, Inc.",5054876668,,403,"{""ivr_tree"":{""destination_number"":[""cannot be called""]}}"
73300,5104,"Hutton Plumbing, Heating & A/C",8063761287,,201,""
73300,5105,Yost Mechanical,5707543307,,201,""
73299,5106,"Hawley's, Inc.",3208432222,,201,""
73300,5107,White Bear Heating & Air Conditioning,9524514243,,201,""
73299,5108,Bob's Heating & A/C,8063641195,,201,""
73300,5109,"Air Craft, Inc.",5128361690,,201,""
73300,5110,Mt. Rose & Conditioning Air Heating,7753298384,,201,""
73300,5111,Texxas Technical Services,9724961614,,201,""
73300,5112,Thrift Air Air Condg,3253884776,,201,""
73299,5113,Bill Joplins A/C & Heating,9725698339,,201,""
73299,5114,"Cliff Bergin & Associates, Inc.",2622422456,,201,""
73300,5115,Peterson Refrigeration,4355283365,,201,""
73299,5116,"Wade Heating & Cooling, Inc.",4127871341,,201,""
73299,5117,O'Neil's Plumbing & Heating,8144327731,,201,""
73299,5118,Control Tech,3178735445,,201,""
73299,5119,Elliott's Heating & Air Conditioning,5742676052,,201,""
73299,5120,Poormans Heating & Air,2604223534,,201,""
73300,5121,Havel Brothers,2604877774,,201,""
73300,5122,All Seasons Comfort,9414268883,,201,""
73300,5123,Quality Gas/Oil Heat Service,8003512499,,201,""
73300,5124,"Ringer & Daniels, Inc",8122754371,,201,""
73300,5125,Davis & Collins Heating & Air,9126857576,,201,""
73300,5126,"Efficiency Heating & Air Conditioning, Inc.",9193659511,,201,""
73299,5127,Shumate Heating and Air Conditioning,9196628040,,201,""
73300,5128,"Pernell, Inc.",9199340153,,201,""
73299,5129,"Shoreline Comfort Systems, Inc.",9102506095,,201,""
73300,5130,Interstate Mechanical Corporation,6022571319,,201,""
73300,5131,Carolina Climate Masters,8434259858,,201,""
73300,5132,"Walsh Plumbing & Heating, Inc.",2155795879,,201,""
73300,5133,"Davey & Associates, Inc.",8139483787,,201,""
73300,5134,JSM Mechanical,7176242576,,201,""
73300,5135,Aire Serv,6015848400,,201,""
73300,5136,Frank Fisher Electric,4843576397,,201,""
73300,5137,Weathermate Service Co.,2143337806,,201,""
73300,5138,RAL Services,2088472144,,201,""
73300,5139,A & J Installation,8453570275,,201,""
73300,5140,"Service First, Inc.",6057225557,,201,""
73300,5141,Gary's Refrigeration & Electric,6056427122,,201,""
73300,5142,Airtronics Systems Inc,2514544894,,201,""
73300,5143,Service Corporation CPK,5706467183,,201,""
73300,5144,"Aztech Services, Inc.",8504979338,,201,""
73300,5145,"Enviro Air, Inc.",7183093204,,201,""
73300,5146,Western Temperature Technology,8017453322,,201,""
73300,5147,Strickland Heating & Cooling,2567771722,,201,""
73300,5148,Advantage Heating & Air,5033935315,,201,""
73299,5149,"Wolfers Heating, Inc.",5039814511,,201,""
73299,5150,"Home Comfort, Inc.",5036232341,,201,""
73300,5151,"Young's Mechanical, Inc.",2707779996,,201,""
73300,5152,Northern Climate Control LLC,4406670399,,201,""
73300,5153,KDM Service Corporation,2057582703,,201,""
73300,5154,"Air Control Systems, Inc.",5036060268,,201,""
73299,5155,College Place Heating & Air Conditioning,5095258073,,201,""
73300,5156,Hillside Electronics,3155313376,,201,""
73300,5157,David Martin Heating and Cooling,2567323488,,201,""
73300,5158,D & J Air and Electric,8656812157,,201,""
73300,5159,"Miller Air Conditioning & Controls Service, Inc.",2052512159,,201,""
73300,5160,Premier Climate Control,6602218553,,201,""
73299,5161,Reupert Heating and Air Conditioning,5139225050,,201,""
73300,5162,Linmar Properties Inc.,7738754532,,201,""
73300,5163,Cool Breeze Air Conditioning,2519472109,,201,""
73299,5164,"Bartels Heating & Cooling, Inc.",5138678629,,201,""
73300,5165,"Dillard Electric, Heating & Cooling",8125372958,,201,""
73299,5166,Jonle Heating & Cooling,5136622282,,201,""
73299,5167,Hauser Heating & Air Conditioning,5137777979,,201,""
73299,5168,Petra Heat,5032533263,,201,""
73300,5169,"Pinnacle Air Solutions, Inc.",5139844328,,201,""
73300,5170,Arronco Smart Home Energy Solutions,8595256407,,201,""
73300,5171,City Heating & Air Conditioning,8655887988,,201,""
73299,5172,"Home Appliance Service, LLC",2052744328,,201,""
73300,5173,The Airtex Corporation,5616833446,,201,""
73300,5174,Air Mechanix,9128988247,,201,""
73300,5175,"Carmine's Heating, Inc.",7185917111,,201,""
73300,5176,Jamie Nelms Heating and Cooling,2564312119,,201,""
73299,5177,Brown Heating and Cooling,2054911464,,201,""
73300,5178,P.G.M Refrigeration,5625776969,,201,""
73300,5179,Port Chester Heating,9149393119,,201,""
